,date,year,month,day,aot 550nm ocean mean,aot 550nm ocean std,aot 550 nm count,angstromm exponent ocean mean,angstrom exponent ocean std,fine mode fraction 550 nm ocean mean,fine mode fraction 550 nm ocean std,spectral aot ocean mean
2144,2018-01-17,2018,01,17,0.09439903,0.023517314,12.214285714285714,0.14032194,0.13524847,0.17984816,0.07569243,0.088461585
2145,2018-01-18,2018,01,18,0.095019326,0.021575153,34.07142857142857,0.3138209,0.15049872,0.2693643,0.07997195,0.0844897
2146,2018-01-19,2018,01,19,0.14690551,0.022322116,17.238095238095237,0.414901,0.13632663,0.3191711,0.065332696,0.12969917
2147,2018-01-20,2018,01,20,0.13432942,0.015106234,28.666666666666668,0.20072871,0.05975655,0.21730077,0.033510204,0.123475134
2148,2018-01-21,2018,01,21,0.13085929,0.027384734,13.214285714285714,0.23277226,0.10679753,0.23362285,0.058092773,0.11919713
2149,2018-01-22,2018,01,22,0.0843686,0.014768455,138.28571428571428,0.08085761,0.04951586,0.14746061,0.029213391,0.07954369
2150,2018-01-23,2018,01,23,0.12448625,0.010356354,3.2142857142857144,0.15691535,0.057889838,0.19082348,0.034795143,0.114620045
2151,2018-01-24,2018,01,24,0.09779517,0.010332561,56.04761904761905,0.35780534,0.10832052,0.297904,0.055554695,0.08551751
2152,2018-01-25,2018,01,25,0.12931213,0.016392384,29.30952380952381,0.18258089,0.063727066,0.20072801,0.037009668,0.11965564
2153,2018-01-26,2018,01,26,0.1167137,0.0146519365,14.857142857142858,0.19370143,0.063258,0.21402928,0.035740536,0.10681923
2154,2018-01-27,2018,01,27,0.09115466,0.012008485,126.26190476190476,0.0031715347,0.003195537,0.10208486,0.0019205471,0.08857057
2155,2018-01-28,2018,01,28,0.09118772,0.022703718,126.4047619047619,0.033538472,0.045098823,0.119483225,0.027848635,0.08786367
2156,2018-01-29,2018,01,29,0.10740689,0.03292595,173.47619047619048,0.13159844,0.11414806,0.16921793,0.06663839,0.100367524
2157,2018-01-30,2018,01,30,0.10290124,0.030151019,178.54761904761904,0.11477778,0.10093242,0.16162317,0.060460012,0.09796186
2158,2018-01-31,2018,01,31,0.06170667,0.017973049,211.3095238095238,0.1633078,0.08189349,0.1944404,0.04596131,0.05800939
2159,2018-02-01,2018,02,01,0.06519976,0.019062929,380.9047619047619,0.18497182,0.13493788,0.20271866,0.07519564,0.06070956
2160,2018-02-02,2018,02,02,0.08064602,0.02102976,175.33333333333334,0.21712646,0.16677603,0.22322145,0.09304267,0.073855765
2161,2018-02-03,2018,02,03,0.088225365,0.016916785,16.571428571428573,0.65990907,0.22947179,0.43401638,0.1104852,0.07199495
2162,2018-02-04,2018,02,04,0.09249844,0.027347937,86.33333333333333,0.7532586,0.31763738,0.4814885,0.14828311,0.07395156
2163,2018-02-05,2018,02,05,0.15577294,0.031913683,25.404761904761905,0.3575033,0.14120124,0.2926668,0.07571918,0.13727729
2164,2018-02-06,2018,02,06,0.107200354,0.020308444,79.92857142857143,0.07551551,0.052437786,0.14361082,0.03066529,0.101559564
2165,2018-02-07,2018,02,07,0.10670821,0.02039855,11.357142857142858,0.63980603,0.19984388,0.4328703,0.09565122,0.08649748
2166,2018-02-08,2018,02,08,0.08150162,0.011730028,8.523809523809524,0.561014,0.18542074,0.3973985,0.09157135,0.06708818
2167,2018-02-09,2018,02,09,0.0793518,0.012797913,82.14285714285714,0.4022783,0.14212893,0.32400286,0.07508537,0.0682766
2168,2018-02-10,2018,02,10,0.086625986,0.017610943,159.9047619047619,0.17657728,0.087562,0.1976774,0.0461361,0.08102422
2169,2018-02-11,2018,02,11,0.08343644,0.015950512,176.6904761904762,0.016342077,0.028694855,0.10996967,0.017243965,0.080763765
2170,2018-02-12,2018,02,12,0.12819602,0.01603026,5.285714285714286,0.38165444,0.14764406,0.3092383,0.075400226,0.11171352
2171,2018-02-13,2018,02,13,0.06172255,0.012115206,36.404761904761905,0.79075885,0.25583643,0.50049645,0.114661925,0.04737764
2172,2018-02-14,2018,02,14,0.110345185,0.0143826,57.04761904761905,0.13082679,0.08002912,0.16854699,0.04379878,0.10476122
2173,2018-02-15,2018,02,15,0.15103027,0.016920771,15.452380952380953,0.55594146,0.11045952,0.38695747,0.05024921,0.12895115
2174,2018-02-16,2018,02,16,0.13677092,0.017398229,44.976190476190474,0.15863188,0.055662237,0.19190496,0.031341057,0.12721986
2175,2018-02-17,2018,02,17,0.09237983,0.015700178,137.42857142857142,0.28061324,0.1117994,0.25995493,0.060657453,0.08276553
2176,2018-02-18,2018,02,18,0.08827368,0.011779226,14.095238095238095,0.734182,0.19372126,0.46968687,0.08553511,0.06985649
2177,2018-02-19,2018,02,19,0.14912383,0.013922165,7.571428571428571,0.27487484,0.08173944,0.25657597,0.0437047,0.13293236
2178,2018-02-20,2018,02,20,0.15278237,0.020155776,19.571428571428573,0.4569613,0.14185092,0.34292623,0.068349116,0.1303051
2179,2018-02-21,2018,02,21,0.121269815,0.026373986,42.92857142857143,0.5834408,0.21586467,0.40843025,0.099807955,0.10061475
2180,2018-02-22,2018,02,22,0.112091914,0.02255018,55.333333333333336,0.65900445,0.20108572,0.45024788,0.09368866,0.08913308
2181,2018-02-23,2018,02,23,0.1283324,0.015984947,13.904761904761905,0.63990736,0.17483498,0.4412045,0.082641944,0.10207926
2182,2018-02-24,2018,02,24,0.12881379,0.008019757,0.5952380952380952,0.14807503,0.063142106,0.18664432,0.03656376,0.12141132
2183,2018-02-25,2018,02,25,0.17585549,0.018942514,3.642857142857143,0.34176013,0.117294624,0.28080994,0.056007653,0.1542478
2184,2018-02-26,2018,02,26,0.21082518,0.015853357,7.642857142857143,0.40768674,0.07054951,0.32909673,0.036381226,0.1801717
2185,2018-02-27,2018,02,27,0.19015472,0.022585627,42.23809523809524,0.30101675,0.1087754,0.2710125,0.057497997,0.16797352
2186,2018-02-28,2018,02,28,0.14709342,0.017836444,10.928571428571429,0.6246024,0.19559172,0.42733994,0.093856715,0.11964687
2187,2018-03-01,2018,03,01,0.068039596,0.008906156,64.76190476190476,0.9618643,0.22291023,0.57516706,0.094080664,0.048958804
2188,2018-03-02,2018,03,02,0.05669953,0.01373845,91.83333333333333,0.78930944,0.29024422,0.4884403,0.13051912,0.044794362
2189,2018-03-03,2018,03,03,0.10557974,0.04295363,64.78571428571429,0.63970125,0.33441553,0.41507155,0.1518447,0.09195178
2190,2018-03-04,2018,03,04,0.15272872,0.030567104,30.904761904761905,0.37469432,0.14594273,0.30503273,0.07494837,0.13411364
2191,2018-03-05,2018,03,05,0.17127365,0.026438558,9.333333333333334,0.2398646,0.0986821,0.22415161,0.053358603,0.15441644
2192,2018-03-06,2018,03,06,0.10706729,0.031409744,20.071428571428573,0.17916104,0.15203999,0.19940396,0.08471077,0.09987243
2193,2018-03-07,2018,03,07,,,0.023809523809523808,,,,,
2194,2018-03-08,2018,03,08,,,0.09523809523809523,,,,,
2195,2018-03-09,2018,03,09,0.1865596,0.038368817,20.61904761904762,0.19648197,0.13080464,0.20314407,0.08007164,0.17049263
2196,2018-03-10,2018,03,10,0.06779201,0.026532058,0.7142857142857143,0.72149783,0.37996322,0.46995166,0.18062252,0.05474851
2197,2018-03-11,2018,03,11,,,0.047619047619047616,,,,,
2198,2018-03-12,2018,03,12,0.139296,0.04472059,1.5952380952380953,0.216675,0.19659948,0.206425,0.11265701,0.12658493
2199,2018-03-13,2018,03,13,0.08081592,0.024869496,4.619047619047619,0.93835753,0.28899097,0.55178696,0.121847786,0.06271508
2200,2018-03-14,2018,03,14,0.123984285,0.03041315,40.88095238095238,0.3441276,0.17228156,0.2762191,0.08257589,0.1127548
2201,2018-03-15,2018,03,15,0.2050989,0.029999541,4.5476190476190474,0.32618484,0.104466364,0.27259663,0.05353709,0.17737862
2202,2018-03-16,2018,03,16,0.081783295,0.023921838,88.78571428571429,0.8646847,0.31664392,0.52788955,0.14032581,0.06366142
2203,2018-03-17,2018,03,17,0.084648326,0.024831664,51.11904761904762,0.9150498,0.30731034,0.54175436,0.13640438,0.06666882
2204,2018-03-18,2018,03,18,0.11763766,0.032874506,20.88095238095238,0.48111457,0.2686534,0.34885162,0.13447191,0.10024559
2205,2018-03-19,2018,03,19,0.070223555,0.040541828,45.88095238095238,0.6081639,0.42388174,0.38314947,0.19172147,0.0650507
2206,2018-03-20,2018,03,20,0.16959012,0.031757195,104.95238095238095,0.16420756,0.10403307,0.19086947,0.057729438,0.15749481
2207,2018-03-21,2018,03,21,0.15881254,0.036831036,25.19047619047619,0.38407147,0.14566155,0.30920577,0.08042526,0.13674633
2208,2018-03-22,2018,03,22,0.09309464,0.013723383,52.80952380952381,0.44472748,0.218564,0.33961633,0.11222259,0.078176804
2209,2018-03-23,2018,03,23,0.17380321,0.029972864,12.071428571428571,0.12624316,0.09358953,0.15535331,0.06007667,0.16306004
2210,2018-03-24,2018,03,24,0.101977095,0.01840086,23.285714285714285,0.64225405,0.2198392,0.4327572,0.09962825,0.08377372
2211,2018-03-25,2018,03,25,0.15376943,0.024444818,11.523809523809524,0.3736801,0.10313502,0.3116377,0.05424641,0.13282116
2212,2018-03-26,2018,03,26,0.17263475,0.027296964,32.523809523809526,0.40248576,0.13620119,0.32421234,0.0719565,0.14740174
2213,2018-03-27,2018,03,27,0.14361224,0.017796088,25.0,0.11853384,0.07414231,0.16720459,0.042823978,0.13347362
2214,2018-03-28,2018,03,28,0.11854356,0.012622194,29.642857142857142,0.2840794,0.12750421,0.26113403,0.07387746,0.1048103
2215,2018-03-29,2018,03,29,0.097797334,0.013808812,23.857142857142858,0.28482178,0.102914274,0.25253642,0.05992564,0.08793208
2216,2018-03-30,2018,03,30,,,0.0,,,,,
2217,2018-03-31,2018,03,31,0.16368417,0.019003842,1.9761904761904763,0.59529597,0.19125529,0.41315612,0.09256389,0.12961347
2218,2018-04-01,2018,04,01,0.15312657,0.024021976,51.07142857142857,0.5873381,0.18223338,0.40564254,0.091231145,0.123924546
2219,2018-04-02,2018,04,02,0.08381604,0.01352953,171.88095238095238,0.45756596,0.18569252,0.3488897,0.09878003,0.070891455
2220,2018-04-03,2018,04,03,0.09038281,0.012339265,68.07142857142857,0.19383049,0.1475044,0.20375587,0.0812585,0.08376408
2221,2018-04-04,2018,04,04,0.19194825,0.032906305,33.61904761904762,0.08017958,0.08572589,0.1257181,0.04798732,0.18527879
2222,2018-04-05,2018,04,05,0.14228031,0.0359848,82.16666666666667,0.27752113,0.16439891,0.25261277,0.08636707,0.1292262
2223,2018-04-06,2018,04,06,0.066641174,0.020380696,289.0,0.61454785,0.3066332,0.4134484,0.14695129,0.056317
2224,2018-04-07,2018,04,07,0.08362492,0.021360235,41.73809523809524,0.5790951,0.30874884,0.3911858,0.15042788,0.07027863
2225,2018-04-08,2018,04,08,0.15072632,0.023377877,122.5952380952381,0.09891468,0.06801193,0.15214607,0.045885697,0.14110634
2226,2018-04-09,2018,04,09,0.28757954,0.034795262,122.11904761904762,-0.046098202,0.02661365,0.04642228,0.024751766,0.28364447
2227,2018-04-10,2018,04,10,0.14803192,0.032425005,51.857142857142854,0.4437271,0.18475994,0.32271034,0.09066568,0.13281302
2228,2018-04-11,2018,04,11,0.13401218,0.02589715,17.952380952380953,0.7467147,0.20350179,0.47520056,0.09051977,0.10794136
2229,2018-04-12,2018,04,12,0.18437171,0.021007359,56.30952380952381,0.26381686,0.099509306,0.24719727,0.0542079,0.16427365
2230,2018-04-13,2018,04,13,0.17618325,0.014316681,105.07142857142857,0.0083999215,0.038163666,0.08779715,0.029722707,0.17056182
2231,2018-04-14,2018,04,14,0.16558056,0.017130641,108.11904761904762,0.15024024,0.0730204,0.17925066,0.044305973,0.1534974
2232,2018-04-15,2018,04,15,0.24686486,0.01937332,1.2380952380952381,0.5304078,0.107496396,0.37137452,0.05703364,0.20150766
2233,2018-04-16,2018,04,16,0.1703895,0.028410638,56.714285714285715,0.4464505,0.12271507,0.34220263,0.060123157,0.14492668
2234,2018-04-17,2018,04,17,0.1663008,0.025972221,63.166666666666664,0.34584117,0.11861545,0.29450572,0.064814724,0.14415447
2235,2018-04-18,2018,04,18,0.11213514,0.019696947,46.904761904761905,0.5585464,0.16847001,0.3973033,0.088779174,0.09145955
2236,2018-04-19,2018,04,19,0.11959934,0.022866853,29.142857142857142,0.27953288,0.1681705,0.23806842,0.09042761,0.10861895
2237,2018-04-20,2018,04,20,,,0.0,,,,,
2238,2018-04-21,2018,04,21,0.13905726,0.021833315,8.095238095238095,0.5965896,0.17175314,0.41629767,0.07872993,0.11498618
2239,2018-04-22,2018,04,22,,,0.0,,,,,
2240,2018-04-23,2018,04,23,0.19771501,0.02606237,9.547619047619047,0.3692549,0.13207477,0.30040765,0.073515244,0.17042571
2241,2018-04-24,2018,04,24,0.13809437,0.01511606,34.57142857142857,0.89055467,0.16086909,0.546384,0.0693092,0.10291468
2242,2018-04-25,2018,04,25,0.16991873,0.0440094,12.238095238095237,1.0187908,0.21346137,0.5851057,0.0939618,0.12755552
2243,2018-04-26,2018,04,26,0.13603246,0.024743374,47.095238095238095,0.5616367,0.17331684,0.40388948,0.08100415,0.111783735
2244,2018-04-27,2018,04,27,0.109792545,0.025461037,187.21428571428572,0.7544554,0.21862602,0.48806325,0.09904476,0.086411096
2245,2018-04-28,2018,04,28,0.13561742,0.022617368,68.97619047619048,0.55735636,0.18657301,0.39336777,0.09287733,0.11209945
2246,2018-04-29,2018,04,29,0.19700293,0.03322218,0.8571428571428571,0.48382404,0.15511021,0.3525315,0.077625684,0.16828015
2247,2018-04-30,2018,04,30,0.17521642,0.018505028,0.11904761904761904,0.5772896,0.37021822,0.40562144,0.17208956,0.142984
2248,2018-05-01,2018,05,01,0.23829992,0.02226864,0.6428571428571429,0.5749909,0.12389418,0.40204814,0.054799583,0.1902788
2249,2018-05-02,2018,05,02,0.20573738,0.021509366,42.0,0.6793331,0.1421572,0.4582867,0.067093596,0.16101924
2250,2018-05-03,2018,05,03,0.12551215,0.026510756,84.57142857142857,0.7831566,0.28159484,0.500657,0.13138403,0.09617781
2251,2018-05-04,2018,05,04,0.08368957,0.01032874,89.95238095238095,0.64205444,0.15999977,0.43588126,0.07842828,0.06637055
2252,2018-05-05,2018,05,05,0.11790077,0.033659346,8.69047619047619,0.5507008,0.2222847,0.36809653,0.103271924,0.1006304
2253,2018-05-06,2018,05,06,0.20079501,0.057221234,1.5952380952380953,0.59235084,0.24711123,0.39146262,0.10846399,0.17072184
2254,2018-05-07,2018,05,07,0.14688931,0.032348122,12.785714285714286,0.302663,0.16095567,0.25973102,0.080486715,0.13167392
2255,2018-05-08,2018,05,08,0.1116546,0.031053325,28.761904761904763,0.4285054,0.28019643,0.32236776,0.13678826,0.09786929
2256,2018-05-09,2018,05,09,0.09050176,0.018864634,28.976190476190474,0.42003855,0.17659341,0.3257588,0.093995795,0.07765951
2257,2018-05-10,2018,05,10,0.14198944,0.02109966,0.40476190476190477,0.030820044,0.10114704,0.0943597,0.07175027,0.13602515
2258,2018-05-11,2018,05,11,,,0.023809523809523808,,,,,
2259,2018-05-12,2018,05,12,,,0.0,,,,,
2260,2018-05-13,2018,05,13,0.12892424,0.02026492,3.3095238095238093,0.91375524,0.2202613,0.5548161,0.0965773,0.09675132
2261,2018-05-14,2018,05,14,0.11068086,0.01602484,43.04761904761905,1.0196651,0.22697292,0.60126054,0.09804134,0.079248026
2262,2018-05-15,2018,05,15,0.07508485,0.012669573,111.73809523809524,0.98935014,0.3019763,0.5803297,0.13806458,0.053396728
2263,2018-05-16,2018,05,16,0.038251948,0.011632182,69.71428571428571,1.1260238,0.34454042,0.6235211,0.14974047,0.028201258
2264,2018-05-17,2018,05,17,0.06515702,0.04043055,7.904761904761905,0.9647576,0.4745318,0.56040287,0.20622937,0.052327104
2265,2018-05-18,2018,05,18,0.092687756,0.023715733,58.23809523809524,0.8643947,0.25260732,0.5307834,0.11321477,0.07116172
2266,2018-05-19,2018,05,19,0.19022435,0.010384792,0.23809523809523808,0.85067624,0.09756116,0.5398568,0.041192073,0.1413283
2267,2018-05-20,2018,05,20,0.099012315,0.014640163,18.761904761904763,0.6720503,0.22107017,0.4474202,0.10664107,0.07715218
2268,2018-05-21,2018,05,21,0.11425836,0.011764813,1.880952380952381,1.0094875,0.17261498,0.59672874,0.07398394,0.081472814
2269,2018-05-22,2018,05,22,0.22531839,0.020894816,0.14285714285714285,0.4785123,0.13614996,0.3667551,0.06896857,0.18790476
2270,2018-05-23,2018,05,23,0.103458814,0.037702933,43.166666666666664,0.8752883,0.34583375,0.5306838,0.1513362,0.08114889
2271,2018-05-24,2018,05,24,0.07475015,0.024391813,173.5,0.8725999,0.3401864,0.5362552,0.15189406,0.056989357
2272,2018-05-25,2018,05,25,0.070765264,0.015532294,139.83333333333334,0.80126923,0.30255014,0.5044748,0.14192681,0.054856703
2273,2018-05-26,2018,05,26,0.14039819,0.028596107,22.833333333333332,0.40495065,0.19030313,0.30663344,0.10085502,0.12276452
2274,2018-05-27,2018,05,27,0.1328888,0.009615567,0.21428571428571427,1.0302296,0.31772223,0.60702294,0.12539399,0.093883835
2275,2018-05-28,2018,05,28,,,0.0,,,,,
2276,2018-05-29,2018,05,29,0.09243578,0.019971142,5.833333333333333,1.093496,0.35402665,0.62679327,0.1435627,0.065283105
2277,2018-05-30,2018,05,30,0.22221965,0.014353651,0.07142857142857142,0.65385026,0.30325043,0.41298366,0.13684571,0.17251281
2278,2018-05-31,2018,05,31,0.16631946,0.017973829,1.0,0.4350696,0.109577656,0.34210217,0.057346083,0.13985719
2279,2018-06-01,2018,06,01,0.08147496,0.0047532483,0.14285714285714285,1.2801796,0.09626227,0.7069542,0.0341817,0.052928247
2280,2018-06-02,2018,06,02,0.120292865,0.0145888375,0.5714285714285714,0.869524,0.13545364,0.5332206,0.057571318,0.090120174
2281,2018-06-03,2018,06,03,,,0.047619047619047616,,,,,
2282,2018-06-04,2018,06,04,0.16067415,0.027903523,34.404761904761905,0.1335429,0.09921419,0.17485656,0.06270953,0.14991055
2283,2018-06-05,2018,06,05,,,0.07142857142857142,,,,,
2284,2018-06-06,2018,06,06,,,0.0,,,,,
2285,2018-06-07,2018,06,07,,,0.0,,,,,
2286,2018-06-08,2018,06,08,0.16236018,0.012365082,3.7857142857142856,0.6089683,0.12973621,0.42311198,0.061231144,0.13199642
2287,2018-06-09,2018,06,09,0.17325795,0.02287021,0.8333333333333334,0.3016596,0.079256095,0.26504704,0.04644522,0.15306349
2288,2018-06-10,2018,06,10,0.11881877,0.017264862,209.45238095238096,0.011791762,0.039101966,0.102146566,0.029970001,0.11513645
2289,2018-06-11,2018,06,11,0.13023305,0.017262211,6.380952380952381,0.011775274,0.05186562,0.10124549,0.043774012,0.12603198
2290,2018-06-12,2018,06,12,,,0.0,,,,,
2291,2018-06-13,2018,06,13,0.14684545,0.020241665,0.5,0.43235776,0.17929244,0.31894824,0.078222334,0.13204397
2292,2018-06-14,2018,06,14,0.08258838,0.007996105,0.2857142857142857,1.2441859,0.23937218,0.69081056,0.08893556,0.054717004
2293,2018-06-15,2018,06,15,,,0.0,,,,,
2294,2018-06-16,2018,06,16,0.062603794,0.013962057,4.714285714285714,1.2981079,0.24007855,0.6993614,0.09745159,0.04201726
2295,2018-06-17,2018,06,17,0.037939347,0.015787693,9.80952380952381,1.1234206,0.432088,0.619581,0.18877164,0.028135085
2296,2018-06-18,2018,06,18,0.05692091,0.022389306,5.333333333333333,0.9544444,0.37184128,0.5666087,0.15264125,0.04357946
2297,2018-06-19,2018,06,19,0.1114221,0.01591439,1.380952380952381,0.8646865,0.16136996,0.53417784,0.07106106,0.08552052
2298,2018-06-20,2018,06,20,0.12141425,0.012708712,3.3333333333333335,0.8705527,0.21176106,0.54386383,0.09214571,0.08959478
2299,2018-06-21,2018,06,21,0.108102344,0.0085104,2.380952380952381,0.529642,0.111878216,0.3845555,0.05533268,0.087832354
2300,2018-06-22,2018,06,22,,,0.0,,,,,
2301,2018-06-23,2018,06,23,,,0.0,,,,,
2302,2018-06-24,2018,06,24,,,0.0,,,,,
2303,2018-06-25,2018,06,25,0.123816095,0.021840286,0.7380952380952381,1.2690012,0.25360018,0.69712913,0.095566936,0.08284172
2304,2018-06-26,2018,06,26,0.111170985,0.0068430505,1.880952380952381,1.2314388,0.14338644,0.68749636,0.05481744,0.07372271
2305,2018-06-27,2018,06,27,,,0.0,,,,,
2306,2018-06-28,2018,06,28,,,0.0,,,,,
2307,2018-06-29,2018,06,29,,,0.0,,,,,
2308,2018-06-30,2018,06,30,,,0.047619047619047616,,,,,
2309,2018-07-01,2018,07,01,0.08168468,0.007659089,1.6428571428571428,1.3528703,0.16258937,0.72560054,0.06481386,0.053109724
2310,2018-07-02,2018,07,02,0.044291157,0.011615372,22.547619047619047,0.87558687,0.466986,0.5136599,0.21383807,0.034745157
2311,2018-07-03,2018,07,03,0.064509116,0.0153703075,2.857142857142857,0.7887891,0.19816259,0.4655896,0.0820459,0.048650436
2312,2018-07-04,2018,07,04,,,0.047619047619047616,,,,,
2313,2018-07-05,2018,07,05,0.23650032,0.02366091,8.523809523809524,0.40649924,0.10827526,0.32020032,0.05527788,0.19880284
2314,2018-07-06,2018,07,06,0.11837082,0.022461055,358.5238095238095,0.7884747,0.2634656,0.49861532,0.1238229,0.09254947
2315,2018-07-07,2018,07,07,0.11680569,0.015439852,265.5952380952381,0.558691,0.1301784,0.40090656,0.06545504,0.09498449
2316,2018-07-08,2018,07,08,0.17335376,0.019764038,52.214285714285715,0.5098236,0.1289363,0.37333116,0.06588714,0.1453396
2317,2018-07-09,2018,07,09,0.15701827,0.01654011,1.880952380952381,0.5569407,0.30365956,0.3873367,0.1339642,0.12880142
2318,2018-07-10,2018,07,10,0.1985686,0.031264503,65.07142857142857,0.55382246,0.20945844,0.3935093,0.10342933,0.16397133
2319,2018-07-11,2018,07,11,0.18569113,0.025950907,9.833333333333334,0.31334242,0.112062335,0.26062754,0.06569757,0.1642498
2320,2018-07-12,2018,07,12,0.0785488,0.011400241,11.047619047619047,1.3785462,0.1822627,0.7363588,0.07048582,0.05033412
2321,2018-07-13,2018,07,13,0.07323572,0.014547067,1.5,0.53414965,0.41607326,0.36920768,0.1922186,0.06230306
2322,2018-07-14,2018,07,14,,,0.0,,,,,
2323,2018-07-15,2018,07,15,0.1458861,0.047693357,0.30952380952380953,0.8635612,0.3499354,0.534778,0.14882241,0.11190741
2324,2018-07-16,2018,07,16,0.18595183,0.018833268,0.11904761904761904,0.1492236,0.18872513,0.17791432,0.12438952,0.17333677
2325,2018-07-17,2018,07,17,0.06669281,0.011491726,26.761904761904763,1.4142581,0.21622452,0.747652,0.086576164,0.042800248
2326,2018-07-18,2018,07,18,0.21700025,0.08628953,5.309523809523809,0.7114642,0.26509625,0.4570704,0.12091005,0.17394608
2327,2018-07-19,2018,07,19,0.14162791,0.021054985,0.21428571428571427,1.0759935,0.13778533,0.6310065,0.05305834,0.097808935
2328,2018-07-20,2018,07,20,0.18321943,0.052698985,4.4523809523809526,0.5473183,0.3220267,0.38269067,0.15824737,0.15401922
2329,2018-07-21,2018,07,21,0.12575066,0.030114805,51.833333333333336,0.81498,0.2910945,0.50777835,0.12914282,0.09830366
2330,2018-07-22,2018,07,22,0.10807457,0.027448082,68.57142857142857,1.0353824,0.30156264,0.5980602,0.12737761,0.079573624
2331,2018-07-23,2018,07,23,0.111105345,0.027291752,79.71428571428571,0.78062713,0.31853235,0.48291385,0.15307157,0.08745464
2332,2018-07-24,2018,07,24,0.149795,0.018531254,0.30952380952380953,-0.06959037,0.024348333,0.025,0.026352314,0.14898105
2333,2018-07-25,2018,07,25,,,0.0,,,,,
2334,2018-07-26,2018,07,26,0.15977305,0.031618375,5.785714285714286,0.14703745,0.13101083,0.18295777,0.07651761,0.14851174
2335,2018-07-27,2018,07,27,,,0.0,,,,,
2336,2018-07-28,2018,07,28,,,0.0,,,,,
2337,2018-07-29,2018,07,29,,,0.0,,,,,
2338,2018-07-30,2018,07,30,,,0.0,,,,,
2339,2018-07-31,2018,07,31,,,0.0,,,,,
2340,2018-08-01,2018,08,01,0.18668011,0.0057824897,0.21428571428571427,1.4564544,0.059251852,0.766685,0.01968396,0.116029814
2341,2018-08-02,2018,08,02,0.11419578,0.028135477,3.4761904761904763,1.4647038,0.19401892,0.76918787,0.07272289,0.070291385
2342,2018-08-03,2018,08,03,,,0.0,,,,,
2343,2018-08-04,2018,08,04,0.096946985,0.026479796,2.738095238095238,0.5114469,0.52676916,0.3476852,0.25836205,0.08303879
2344,2018-08-05,2018,08,05,0.12689455,0.021647625,0.7380952380952381,0.10648957,0.1279175,0.16179141,0.07321051,0.1204226
2345,2018-08-06,2018,08,06,0.11188571,0.025059493,142.73809523809524,0.7795567,0.23425399,0.490044,0.10976433,0.090521745
2346,2018-08-07,2018,08,07,0.08180503,0.01708895,426.57142857142856,0.9870748,0.15883943,0.5926115,0.065644704,0.05678687
2347,2018-08-08,2018,08,08,0.12571226,0.019337958,79.04761904761905,0.3044577,0.13539915,0.26432994,0.076603554,0.1058702
2348,2018-08-09,2018,08,09,0.18587124,0.030564861,3.4523809523809526,0.7027263,0.22588117,0.4597514,0.10876637,0.14464529
2349,2018-08-10,2018,08,10,0.18477575,0.015123442,3.0952380952380953,0.6134349,0.119479224,0.41217482,0.05335606,0.15478745
2350,2018-08-11,2018,08,11,0.20687419,0.028937882,5.642857142857143,0.5256339,0.15901983,0.37986508,0.082615055,0.17159729
2351,2018-08-12,2018,08,12,0.1108575,0.015506122,14.0,0.89435935,0.26204705,0.54943997,0.109832674,0.082532026
2352,2018-08-13,2018,08,13,0.109948255,0.011264531,6.666666666666667,0.3978467,0.21149924,0.31090897,0.109026514,0.094306275
2353,2018-08-14,2018,08,14,0.15602276,0.010149338,2.0952380952380953,0.9735514,0.11256335,0.59015346,0.04577895,0.11078914
2354,2018-08-15,2018,08,15,,,0.0,,,,,
2355,2018-08-16,2018,08,16,0.09536443,0.027975194,0.11904761904761904,1.5564373,1.4600097e-07,0.7999,0.0,0.0576311
2356,2018-08-17,2018,08,17,0.13983762,0.025781116,15.071428571428571,1.032065,0.2052516,0.60755754,0.08584796,0.09927297
2357,2018-08-18,2018,08,18,0.083674304,0.010214346,36.61904761904762,1.2277814,0.27228373,0.6781232,0.111378565,0.055871498
2358,2018-08-19,2018,08,19,0.056493104,0.009666207,32.976190476190474,0.87661284,0.27659625,0.5159848,0.11994499,0.04286915
2359,2018-08-20,2018,08,20,,,0.0,,,,,
2360,2018-08-21,2018,08,21,0.08840959,0.02346098,0.5238095238095238,1.3897359,0.22912084,0.7417657,0.081510276,0.056524824
2361,2018-08-22,2018,08,22,0.094336614,0.022962214,0.2857142857142857,1.1817732,0.33871084,0.6643278,0.12918589,0.06465162
2362,2018-08-23,2018,08,23,0.07146079,0.019274056,4.595238095238095,1.3374032,0.21427758,0.7234864,0.08129922,0.04670771
2363,2018-08-24,2018,08,24,0.22929111,0.0400338,27.69047619047619,1.1826259,0.16725883,0.6756524,0.07512408,0.15253408
2364,2018-08-25,2018,08,25,0.18571758,0.01181073,1.2380952380952381,1.2088813,0.08293071,0.6808292,0.029993093,0.12371606
2365,2018-08-26,2018,08,26,0.330615,0.005294441,0.07142857142857142,0.40945062,0.054932002,0.31817085,0.030648036,0.2764145
2366,2018-08-27,2018,08,27,0.3105023,0.031462986,0.11904761904761904,1.0882671,0.16440298,0.66052103,0.10370288,0.21201833
2367,2018-08-28,2018,08,28,,,0.07142857142857142,,,,,
2368,2018-08-29,2018,08,29,0.10023832,0.024626719,7.166666666666667,0.97023046,0.2610584,0.56384534,0.11423037,0.07473688
2369,2018-08-30,2018,08,30,0.10315446,0.0107907895,29.404761904761905,0.3656252,0.15545794,0.29895177,0.08323644,0.0891831
2370,2018-08-31,2018,08,31,,,0.0,,,,,
